Text,Normalized Result
糖尿病 / 型 / 糖尿病 / 型 / 糖尿病 / 性 / 视网膜 / 病变 / 冠状动脉 / 性 / 心脏病,糖尿病 / 型 / 糖尿病 / 型 / 糖尿病 / 性 / 视网膜 / 病变 / 冠状动脉 / 性 / 心脏病
右 / 臀部 / 纤维 / 肉瘤,臀部 / 恶性肿瘤 / 纤维 / 肉瘤
新生儿 / 缺血 / 缺氧性 / 脑病 / 颅血,新生儿 / 缺氧 / 缺血性 / 脑病 / 颅血
急性 / 轻型 / 胆源性 / 胰腺炎,胆源性 / 胰腺炎
右小腿 / 蜂 / 蜇伤,蜂 / 螫 / 伤 / 小腿 / 损伤
胎膜 / 脐 / 未 / 明显 / 异 / 胎盘 / 绒毛 / 灶性 / 梗死,胎盘 / 梗死
糖尿病 / 性 / 肾病 / CKD / 期,糖尿病 / 性 / 肾病 / 慢性 / 肾脏病 / 期
胸 / 脊髓 / 肿瘤 / 放疗 / 后,胸髓 / 恶性肿瘤 / 放射治疗
掌 / 指关节 / 脱位,掌 / 指关节 / 脱位
状 / 疱疹 / 虫 / 咬 / 性皮炎,状 / 疱疹 / 昆虫 / 性皮炎 / 昆虫 / 咬伤
右枕部 / 静脉 / 畸形,周围 / 静脉 / 畸形
胸膜 / 转移 / 癌,转移性 / 癌 / 胸膜 / 继发 / 恶性肿瘤
右膝 / 外侧 / 月 / Ⅲ / 裂 / 撕 / 轻度 / O,侧 / 膝关节 / 骨性 / 关节病 / 膝 / 外侧 / 月 / 板 / 撕裂
D / 萌 / 乳牙 / 未 / 脱落,乳牙滞留
冠心病 / 心绞痛 / 心功级,冠状动脉 / 粥样 / 硬化性 / 心脏病 / 心绞痛 / 心功 / Ⅱ / 级 / NYH / 分级
双侧 / 卵巢 / 浆液 / 性 / 腺癌,卵巢 / 恶性肿瘤 / 浆液 / 性 / 腺癌
左小腿 / 截肢 / 残端 / 肌肉 / 皮肤 / 软组织 / 坏死,截肢
慢性 / 萎缩性 / 胃窦炎 / 伴 / 糜烂,慢性 / 萎缩性 / 胃炎 / 糜烂性 / 胃炎
先天性 / 鳃裂 / 瘘 / 左 / 先天性 / 腮裂 / 瘘,鳃裂 / 瘘
左侧 / 肢体 / 无力 / 查颈 / 腰椎病,偏侧 / 肢体 / 无力 / 颈椎病 / 腰椎病
卵巢 / 交界 / 性 / 肿瘤 / 术后 / 复查,卵巢 / 交界 / 性 / 肿瘤 / 卵巢 / 术后
左 / 胫 / 腓骨 / 远端 / 粉碎性 / 骨折 / 脑伤 / 颅底 / 骨折,胫骨 / 远端 / 骨折 / 伴 / 腓骨 / 骨折 / 颅底 / 骨折 / 创伤性 / 脑损伤
口底 / 表皮 / 肥厚 / 口底 / 皮瓣 / 肥厚,表皮 / 肥厚
重度 / 骨质 / 疏松 / 伴骨痛,重度 / 骨质 / 疏松 / 骨痛
左足 / 拇趾 / 趾间 / 关节 / 撕脱 / 性骨折,拇趾 / 骨折 / 足部 / 关节 / 骨折
双 / 髋关节 / DDH / 继发 / O / 左侧 / 重,先天性 / 髋关节 / 发育 / 良双侧 / 髋关节 / 骨性 / 关节病
右 / 臀部 / 皮脂腺 / 囊肿 / 感染,皮脂腺 / 囊肿 / 感染
食 / 胸中 / 下 / 段 / 鳞癌 / 家属 / 咨询,食 / 胸中 / 段 / 恶性肿瘤 / 食胸 / 下段 / 恶性肿瘤 / 鳞状 / 细胞 / 癌
右侧 / 颞叶 / 异 / 信号 / 考虑 / 梗塞 / 性,脑梗死
右侧 / 前 / 肋 / 后 / 肋骨 / 质 / 破坏 / 性质 / 查,骨质 / 破坏
右肾 / 缩小 / 右肾 / 弥漫性 / 病变,肾病 / 肾 / 萎缩
膀胱 / 低级 / 非 / 浸润性 / 乳头状 / 尿路 / 皮癌,膀胱 / 恶性肿瘤 / 非 / 侵袭 / 性 / 乳头状 / 尿路 / 皮癌
造瘘 / 口 / 旁 / 组织 / 脱,人工 / 造口 / 状态
腰 / 骶 / 椎间盘 / 膨 / 椎体 / 高 / 信号,腰椎间盘 / 突 / 特指 / 椎间盘 / 移位
淤积 / 性 / 湿疹 / 感染,湿疹 / 感染
双侧 / 肾盂 / 结石,肾结石
孕 / 子宫 / 度后 / 屈,子宫 / 后屈 / 未 / 特指 / 女性 / 孕症
慢性 / 支气炎 / 急性 / 加重,慢性 / 支气炎 / 急性 / 发作
鼻咽癌 / 未 / 分化 / 型 / 非 / 角化 / 性癌,鼻咽 / 恶性肿瘤
肺 / 纤维瘤,肺 / 良性肿瘤 / 纤维瘤
脑底 / 血环 / 发育 / 变异,脑血 / 畸形
病毒性 / 皮肤病,未 / 特指 / 皮肤 / 粘膜 / 损害 / 特征 / 病毒性 / 感染
尺骨 / 茎 / 突炎,骨 / 突炎
妊娠 / 伴 / 卵巢囊肿 / 予 / 孕产妇 / 医疗,卵巢囊肿
锁骨 / 骨折 / 右侧 / 术后,锁骨 / 骨折 / 骨折 / 术后
痉挛 / 型 / 脑性 / 瘫,脑性 / 瘫痪 / 脑瘫
右 / 乳头 / 糜烂 / 查 / 右乳 / pagtes / 病,乳头 / 恶性肿瘤 / 乳房 / 佩吉特 / 病
脏器 / 功 / 障碍 / 神 / 系统 / 循环系统 / 凝血 / 功,脏器 / 功 / 障碍 / 综合征 / MODS
低 / 锌 / 低铁贫,铁 / 缺乏 / 锌 / 缺乏 / 中海 / 贫血
结肠 / 发状 / 腺瘤 / 伴 / 高级 / 皮瘤 / 变,结肠 / 良性肿瘤 / 状 / 腺瘤
右肺 / 鳞癌 / 维持性 / 化学治疗,右肺 / 恶性肿瘤 / 鳞状 / 细胞 / 癌 / 恶性肿瘤 / 维持性 / 化学治疗
左乳 / 纤维 / 腺瘤,纤维 / 腺瘤 / 乳腺 / 良性肿瘤
胸闷 / 查 / 冠心病 / 心绞痛 / 高血压 / 糖尿病,胸闷 / 冠状动脉 / 粥样 / 硬化性 / 心脏病 / 心绞痛 / 高血压 / 糖尿病
慢性 / 脱髓鞘 / 性 / 周围 / 神病,脱髓鞘 / 病
诊 / 检查 / 恶性肿瘤 / 手术 / 后 / 食癌 / 喉癌,食 / 恶性肿瘤 / 喉 / 恶性肿瘤 / 恶性肿瘤 / 手术 / 后诊 / 检查 / 癌
胰腺癌 / 术后 / 复发 / 疼痛 / 胰腺 / 外分泌 / 功足 / 梗阻性 / 黄疸 / 消化道 / 梗阻 / 危重病 / 人 / 长期 / 进食,胰腺 / 术后 / 胰腺 / 恶性肿瘤 / 癌 / 恶性肿瘤 / 复发 / 疼痛 / 手术 / 后 / 胰腺 / 外分泌 / 功全 / 梗阻性 / 黄疸 / 进食 / 障碍
年 / 痴呆 / 重度,尔茨 / 海默病
停周 / B超 / 提示 / 胎儿 / 双侧 / 肾 / 窦 / 中度 / 分,妊娠 / 状态
颅脑 / 外伤性 / 意识 / 障碍 / 后遗症 / 期,头部 / 损伤 / 意识 / 障碍
面部 / 处 / 软组织 / 割伤,面部 / 损伤 / 处 / 割伤
特指 / 胎盘 / 疾病 / 组织 / 残留,胎盘 / 部分 / 残留 / 伴血 / 未 / 特指 / 胎盘 / 疾患
HIV / 病毒 / 携 / 实验 / 确认 / 报告 / 阳性,染病 / 病原 / 携 / 人类 / 免疫 / 缺陷 / 病毒 / 阳性 / HIV / 阳性
右侧 / 小脑 / 异 / 低密度 / 影,颅骨 / 头 / 诊断 / 性影 / 检查 / 异类 / 处
双侧 / 胫骨 / 应力 / 性 / 损伤,胫骨 / 骨折 / 应力 / 性骨折
臀部 / 鞘 / 膜 / 瘤,神鞘 / 膜 / 瘤 / 臀部 / 肿瘤
胸髓 / 病变 / 伴 / 截瘫,截瘫 / 双下肢 / 瘫痪
侵犯 / 胸壁 / 周期 / 化疗 / 后,化学治疗
小肠 / 闭锁 / IIIa / 型 / 穿孔,先天性 / 小肠 / 闭锁 / 小 / 肠穿孔
混合性 / 肝细胞 / 癌胆 / 细胞 / 癌,肝 / 恶性肿瘤 / 肝胆 / 细胞 / 癌
右眼 / 枪伤,意外 / 枪伤 / 眼部 / 开放性 / 损伤
左 / 膝关节 / 外侧 / 全盘 / 状月板 / 前角 / 体部 / Ⅲ / °,先天性 / 盘状 / 月 / 板
肝 / 总 / Ca / 肝 / 占位,肝外 / 胆 / 恶性肿瘤 / 肝 / 占位性 / 病变 / 癌
腺病 / 伴导 / 扩张 / 局部 / 汗腺 / 化生,乳腺 / 导 / 扩张 / 症
青年 / 肢 / 肌肉 / 萎缩,肢 / 肌肉 / 萎缩
慢性 / 心功 / 衰竭 / 急性 / 发作 / 全心 / 增,慢性 / 心力衰竭
化疗 / 肾 / 母细胞 / 瘤,肾 / 恶性肿瘤 / 肾 / 母细胞 / 瘤 / 化学治疗
肾小球 / 系膜 / 细胞 / 基质 / 轻度 / 增生,系膜 / 增殖性 / 肾小球 / 肾炎
阴道 / 残端 / 鳞癌,阴道 / 恶性肿瘤 / 鳞状 / 细胞 / 癌
右 / 卵巢 / 生发 / 皮 / 包涵 / 囊肿,卵巢 / 包涵 / 囊肿
腰椎 / 体 / 陈旧性 / 骨折,陈旧性 / 腰椎 / 骨折 / 腰椎 / 骨折 / L
腰 / 压缩 / 骨折,腰椎 / 压缩性 / 骨折 / 腰椎 / 骨折 / L
疼痛 / 药物 / 敏性 / 皮疹 / 左肺 / 腺癌 / IV / 期 / 呼吸道 / 感染 / 嗽,疼痛 / 药物 / 敏性 / 接触 / 性皮炎 / 左肺 / 恶性肿瘤 / 腺癌 / 呼吸道 / 感染 / 嗽
发性 / 脑梗死 / 灶 / 后遗症 / 期,发性 / 脑梗死 / 脑梗死 / 后遗症
横结肠 / 状 / 腺瘤 / 伴 / 低级 / 皮瘤 / 变,横结肠 / 良性肿瘤 / 状 / 腺瘤
右 / 膝关节 / 外侧 / 盘状盘 / 状 / 月 / 板伴 / Ⅲ / ° / 撕裂,先天性 / 盘状 / 月 / 板 / 膝 / 外侧 / 月 / 板 / 撕裂
发性 / 脑缺血 / 高型 / 胱胺,脑血供 / 血足 / 高型 / 胱氨酸 / 血症
胃窦 / 异位 / 胰腺,胃 / 异位 / 胰腺
轻度 / 胰腺炎,胰腺炎
左 / 背部 / 肋骨 / 应力 / 性 / 损伤 / 低 / 钙,应力 / 性骨折 / 肋骨 / 骨折
非 / 霍金 / 淋巴瘤 / 弥漫 / B / 细胞 / 淋巴瘤 / IV / 期 / B,非 / 霍金 / 淋巴瘤 / 弥漫 / B / 细胞 / 淋巴瘤
喷门癌 / 肝 / 转移,贲门 / 恶性肿瘤 / 癌肝 / 继发 / 恶性肿瘤 / 转移性 / 癌
右侧 / 乳腺癌 / pTNM,乳腺 / 恶性肿瘤 / 癌
恶性 / 胸水增,恶性 / 胸腔 / 积液
双侧 / 卵巢 / 低中 / 分化腺癌,卵巢 / 恶性肿瘤 / 腺癌
热液 / 烫伤 / 面部 / 躯干 / 左肢 / 双下肢,发 / 烫伤
双 / 肺叶 / 陈旧性 / 病变 / 双肺 / 下叶 / 间质性 / 病变,间质性 / 肺病 / 肺病
型 / 糖尿病 / 糖尿病 / 周围 / 神 / 病变 / 糖尿病 / 肾 / 损害,型 / 糖尿病 / 型 / 糖尿病 / 性 / 周围 / 神病型 / 糖尿病 / 性 / 肾病
脑垂体 / 囊肿 / 术后,垂体 / 囊肿 / 脑 / 术后
停周 / B超 / 提示 / 下腔 / 静脉 / 缺,妊娠 / 状态 / 先天性 / 下腔 / 静脉 / 缺
阵发性 / 心房 / 纤维化 / 颤动,心房颤动 / 心房 / 纤颤
膀胱癌 / 复发,癌 / 膀胱 / 恶性肿瘤 / 恶性肿瘤 / 复发
右足 / 烧伤 / 后 / 趾 / 畸形,足部 / 烧伤 / 足 / 畸形
髓性 / 脂肪瘤,骨髓 / 脂肪瘤
食癌 / 化疗 / 吐 / 反流性 / 食病 / 低钾血症 / 水肿 / 行动 / 细胞 / 低嗽,食 / 恶性肿瘤 / 化学治疗 / 吐 / 反流性 / 食炎 / 低钾血症 / 水肿 / 细胞 / 减少 / 嗽 / 癌
左 / 颈部 / 淋巴 / 水 / 囊肿,囊性 / 淋巴瘤 / 颈部 / 肿物
右 / 肱骨 / 转子 / 撕脱 / 性骨折,肱骨 / 骨折
唇腭裂 / 术后 / 继发 / 畸形,先天性 / 唇裂 / 术后 / 继发 / 畸形
泌乳素 / 型 / 垂体 / 腺瘤,垂体 / 腺瘤 / 垂体 / 良性肿瘤
新生儿 / 应激 / 性溃疡,新生儿 / 消化性 / 溃疡
双足 / 青少年 / 柔韧性 / 平足 / 全身 / 松弛 / 症,扁平足
胃癌 / 化疗 / 后 / 恶心 / 食欲 / 振,胃 / 恶性肿瘤 / 恶心 / 食欲 / 振癌 / 化学治疗
左股 / 骨干 / 骨折 / 术后 / 物取 / 术后,股 / 骨干 / 骨折 / 骨折 / 术后 / 取 / 装置
高直 / 后位 / 难产,高直 / 后位 / 引 / 梗阻性 / 分娩
面部皮肤 / 擦伤,面部 / 擦伤
肝外 / 胆 / 扩张,胆 / 扩张
血液 / 粘滞,高 / 粘滞 / 综合征
肝 / 左叶 / 胆皮 / 异型 / 性 / 增生,胆道 / 典型 / 增生
右额部 / 肿块,头部 / 占位
疱性 / 表皮 / 松解 / 坏死 / 型 / 药物 / 疹,莱尔 / 综合征 / lyell / 综合征
肝硬变 / 食 / 静脉曲张,肝硬化 / 食 / 静脉曲张
右手 / 掌骨 / 脱位 / 掌骨 / 小角 / 骨 / 脱位,掌 / 指关节 / 脱位
左侧 / 颞 / 顶部 / 颅异 / 信号 / 影,颅骨 / 头 / 诊断 / 性影 / 检查 / 异类 / 处
糖 / 皮质激素 / 诱导性 / 骨质疏松症,骨质 / 疏松 / 激素 / 药物 / 反应
脐 / 茸,脐 / 茸
全身 / 处犬 / 咬伤 / 术后,处 / 开放性 / 损伤 / 狗 / 咬伤
交叉 / 韧 / 肿胀,膝关节 / 十字 / 韧 / 损伤
支气 / 扩张 / 慢性 / 阻塞性 / 肺 / 疾病 / 敏性 / 鼻炎 / 变应性 / 鼻炎,支气 / 扩张 / 症 / 慢性 / 阻塞性 / 肺 / 疾病 / 敏性 / 鼻炎 / 变应性 / 鼻炎
食道 / 胃底 / 静脉 / 重度 / 曲张,胃底 / 静脉曲张 / 食 / 静脉曲张
腹痛 / 胆石症 / 胆囊炎,胆囊炎 / 腹痛 / 胆石症
肝脏 / 挫伤 / 术后,肝 / 挫伤 / 肝 / 术后
截瘫 / 康复 / 期 / 外伤 / 后,未 / 特指 / 截瘫 / 治疗 / 后 / 恢复期
盆腔 / 静脉 / 瘀 / 血症 / 轻度,盆腔 / 静脉 / 充盈 / 综合征
左手 / 拇指 / 开放性 / 脱位,拇指 / 关节 / 脱位 / 拇指 / 开放性 / 损伤
右侧 / 输卵 / 异位 / 妊娠,输卵 / 妊娠
型 / 糖尿病 / 伴 / 酮症 / 酸中毒,型 / 糖尿病 / 性 / 酮症 / 酸中毒
阴道 / 前壁 / 中度 / 膨后 / 壁 / 轻度 / 膨,阴道 / 前后 / 壁 / 脱垂
右 / 下肢 / 静脉 / 栓塞 / 血栓 / 形成,下肢 / 静脉 / 血栓 / 形成 / 静脉 / 栓塞
双肺 / 发异 / 密度 / 影 / 复诊,肺部 / 阴影
外阴 / 色素 / 沉积,色素 / 沉未 / 特指 / 疾患
左 / 桡骨 / 腕骨 / 骨折,桡骨 / 骨折 / 腕骨 / 骨折
左眼 / 人工 / 晶体 / 植入 / 状态 / 右眼 / 黄斑 / 陈旧性 / 病变,人工 / 晶体 / 植入 / 状态 / 视网膜 / 病
梅尼埃 / 氏病,梅尼埃 / 病
食胃 / 交界 / 溃疡 / 型 / 低 / 分化腺癌,食胃 / 接部 / 恶性肿瘤 / 腺癌
糖尿病 / 胸闷 / 胸痛,糖尿病 / 胸闷 / 胸痛
双下肢 / 隐 / 筋脉 / 曲张,隐 / 静脉曲张
血液 / 化学 / 特指 / 异 / TPS / 升高,肿瘤 / 标记 / 物 / 升高
骨折 / 外伤,骨折
胃窦 / 腺癌,胃窦 / 恶性肿瘤 / 腺癌
结肠 / 毛细 / 血 / 扩张 / 症,胃肠道 / 毛细 / 血 / 扩张 / 症
右踝 / 距骨 / 舟骨 / 跖骨 / 异 / 信号 / 骨 / 梗死,骨坏死
前列腺癌 / 肺 / M,前列腺 / 恶性肿瘤 / 肺 / 继发 / 恶性肿瘤 / 癌 / 转移性 / 癌
S / 致双 / 髋 / 强直 / 破坏,强直性 / 脊柱炎
骶 / 尾部 / 皮肤 / 软组织 / 广泛 / 撕 / 脱伴 / 缺损,躯干 / 开放性 / 损伤 / 皮肤 / 缺损
前列腺癌 / 骨转移,前列腺 / 恶性肿瘤 / 癌骨 / 继发 / 恶性肿瘤 / 转移性 / 癌
恶性肿瘤 / 局部 / 动脉 / 灌注 / 治疗,部位 / 未 / 特指 / 恶性肿瘤 / 恶性肿瘤 / 灌注 / 治疗
胃体 / Dieulafoy / 病,胃粘膜 / 下恒径 / 动脉 / 破裂 / 血
胃窦 / 发 / 早期 / carcinoma,胃窦 / 恶性肿瘤 / 癌
功性 / 吞咽 / 畅,吞咽困难
右肾 / 萎缩 / 发小 / 囊肿,肾 / 萎缩 / 肾囊肿
结肠癌 / 术后 / 次 / 化疗 / 后,结肠 / 恶性肿瘤 / 癌 / 恶性肿瘤 / 术后 / 化疗
双手 / 皮肤 / 破损 / 水泡,手部 / 水泡 / 手部 / 开放性 / 损伤
高 / 癌胚抗原 / 血症,CE / 升高
颈 / 胸椎 / 发育畸形,先天性 / 颈椎 / 畸形 / 先天性 / 胸椎 / 畸形
睾丸 / 精原细胞 / 瘤 / CM,睾丸 / 恶性肿瘤 / 精原细胞 / 瘤
腹泻 / 病 / 支气 / 肺炎 / 恢复期,支气 / 肺炎 / 小叶 / 性肺炎 / 肺炎 / 恢复期 / O
宫颈 / 鳞癌 / Ⅲ / B / 期 / 放化疗 / 后,子宫颈 / 恶性肿瘤 / 鳞状 / 细胞 / 癌 / 化学治疗 / 恶性肿瘤 / 放疗
颈部 / 腮裂 / 瘘 / 残留,鳃裂 / 瘘
凝血 / 功 / 障碍 / 维生素 / K / 赖性,凝血 / 功 / 障碍 / 维生素 / K / 缺乏
先天性 / 子宫 / 附件 / 缺,先天性 / 输卵 / 缺 / 先天性 / 卵巢 / 缺
右小腿 / 外伤 / 伤口 / 感染,小腿 / 损伤 / 腿部 / 感染
双侧 / 基底节 / 区脑 / 桥腔隙 / 灶 / 深部 / 脑质 / 缺血,腔隙性 / 脑梗死 / 基底节 / 脑梗死 / 脑血供 / 血足
蓝趾指 / 综合征,蓝趾 / 综合征
GP / 孕周宫 / 妊娠,孕周
预防 / 乙肝,特指 / 预防措施
左下 / 肺 / 结节 / 肺癌,肺 / 占位性 / 病变 / 左肺 / 下叶 / 恶性肿瘤 / 癌
感染性 / 疾病 / 脑梗后 / 低血糖,感染 / 脑梗死 / 低血糖症
黄斑 / 变性 / 注药 / 术后,黄斑 / 变性 / 眼 / 术后
壶 / 腹 / 腺癌,法特 / 壶 / 腹 / 恶性肿瘤 / 腺癌
肛门 / 直肠 / 疾患 / 痔疮,痔 / 肛门 / 直肠 / 未 / 特指 / 疾病
肝外 / 胆结石 / 伴胆炎,胆结石 / 伴胆炎
盆腔 / 包块查 / 卵巢囊肿 / 卵巢 / 肿瘤 / 炎性 / 包块,盆腔 / 肿物 / 卵巢囊肿
原发 / 输卵 / 性 / 排卵 / 异,原发 / 孕 / 输卵 / 女性 / 孕症
腹腔 / 热 / 灌注 / 化疗 / 后,化学治疗
左 / 拇趾 / 左足 / 背 / 缺血 / 坏死,下肢 / 皮肤 / 坏死
左 / 踝关节 / 重度 / 创伤性 / O,踝关节 / 损伤 / 踝骨 / 关节病
外伤性 / C / 稳伴 / 全瘫,完全性 / 瘫痪 / 颈椎 / 稳
Ebstein / 畸形 / 术后,埃 / 布斯 / 坦 / 畸形 / Ebstein / 畸形
粒细胞 / 减少 / 症 / 幼儿 / 急疹,中性 / 粒细胞 / 减少 / 症 / 幼儿 / 急疹
颈 / 背部 / 肿物,颈部 / 肿物
右 / 腮腺 / 肿块,唾液腺 / 肿物
颈椎病 / 伴 / C / 椎间盘 / 突,颈 / 椎间盘 / 突
低钠 / 低 / 钙 / 低氯原,低钠血症 / 低氯 / 血症 / 低 / 钙 / 血症
急性 / 移植物 / 抗 / 宿主 / 反应 / 皮肤 / 肠道,急性 / 移植物 / 抗 / 宿主 / 病
喘息 / 性支 / 气炎 / 支气 / 肺 / 发育 / 良,气支 / 气炎 / 先天性 / 肺 / 发育 / 全 / 先天性 / 支气 / 发育 / 全
急性 / 脑梗死 / 右侧 / 颞顶 / 枕叶 / 急性 / 梗塞 / 灶,脑梗死 / 发性 / 脑梗死
变态反应 / 性肠病,变态反应
阵发性 / 夜间 / 血红 / 蛋尿 / 马尔基 / 亚 / 法瓦 / 米 / 凯利,阵发性 / 睡眠 / 性 / 血红 / 蛋尿
右 / 眼睑 / 皮肤 / 敏,眼睑 / 变应性 / 皮炎
胸椎 / 神鞘瘤,神鞘瘤 / 椎 / 良性肿瘤
双肺 / 胸膜 / 下 / 微小 / 结节,肺 / 占位性 / 病变 / 胸膜 / 占位
十指 / 肠隆型 / 中 / 低 / 分化腺癌,十指 / 肠 / 恶性肿瘤 / 腺癌
进展 / 期 / 胃癌 / IV / 期,胃 / 恶性肿瘤 / 癌
胫骨 / 软骨 / 瘤,胫骨 / 良性肿瘤 / 软骨 / 瘤
卵 / 圆孔 / 未闭,卵 / 圆孔 / 未闭
双侧 / 豆状 / 核 / 变性 / 萎缩,脑 / 变性 / 脑萎缩
血 / 铅 / 高钙足,低 / 钙 / 血症 / 铅中毒
左顶 / 枕骨 / 瘤,骨瘤 / 枕骨 / 良性肿瘤 / 顶骨 / 良性肿瘤
脑梗死 / 记忆力 / 减退 / 高脂血症 / 骨质 / 疏松,脑梗死 / 高脂血症 / 骨质 / 疏松
右 / 肺叶 / 细胞 / 癌 / 中医 / 治疗,右 / 肺叶 / 恶性肿瘤 / 细胞 / 癌 / 恶性肿瘤 / 中医 / 治疗
急性 / 脑梗死 / 发 / 陈旧性 / 脑梗死,脑梗死 / 陈旧性 / 脑梗死 / 发性 / 脑梗死
手指 / 脱位,指关节 / 脱位
右肺 / 斑 / 片状 / 影 / 陈旧性 / 病灶,肺病 / 肺部 / 阴影
胸 / 锥体 / 放疗 / 后,放射治疗
直肠癌 / 术后 / 低蛋 / 血症 / 前列腺 / 增生,直肠 / 术后 / 直肠 / 恶性肿瘤 / 癌低 / 蛋 / 血症 / 前列腺 / 增生
眼外 / 肌全 / 麻痹 / 右外 / 直肌右 / 下直 / 肌,眼下 / 直 / 肌麻痹
右肩 / 脱位,肩关节 / 脱位 / 盂 / 肱 / 关节 / 脱位
全身 / 肌 / 张力 / 增高 / 查,肌 / 张力 / 障碍
绒毛 / 膜 / 双 / 羊膜 / 囊 / 双胎 / 妊娠,双胎 / 妊娠
先天性 / 喉哮鸣,先天性 / 喉喘鸣
心律 / 失 / 窦性心 / 动缓,窦性心 / 动缓 / 心律 / 失
食鳞 / ca / 胃食 / 结合部 / 腺 / ca,食 / 恶性肿瘤 / 鳞状 / 细胞 / 癌食 / 胃 / 接部 / 恶性肿瘤 / 腺癌
左 / 肾 / 低密度 / 影请 / 结合 / 超声 / 外 / 囊肿,泌尿器官 / 诊断 / 性影 / 检查 / 异
盆腔 / 肿物 / 怀疑 / 直肠癌,盆腔 / 肿物 / 直肠 / 恶性肿瘤 / 癌
降 / 结肠 / 粘液腺癌 / 术后,降 / 结肠 / 恶性肿瘤 / 粘液腺癌 / 结肠 / 术后
输卵 / 癌 / Ⅲ / C / 期,输卵 / 恶性肿瘤 / 癌
低钾 / 低钠 / 查敏性 / 性休克 / 致,低钾血症 / 低钠血症 / 敏 / 性休克
牙髓 / 病 / 龋 / 病,牙髓 / 根尖 / 周 / 组织 / 未 / 特指 / 疾病 / 龋病
中枢 / 神 / 运动 / 协调 / 障碍,中枢性 / 协调 / 障碍
横结肠 / 造痿 / 术后,结肠 / 造口 / 状态
肺心病 / 心衰 / 肺脑,肺源性 / 心脏病 / 心力衰竭 / 肺性 / 脑病
冠心病 / 心律 / 失型 / 水肿 / 行动,冠心病 / 心律 / 失型 / 水肿
升 / 结肠癌 / pTN,升结肠 / 恶性肿瘤 / 癌
宫颈炎 / 性疾病 / 子宫 / 肌瘤 / 术后,宫颈炎 / 性疾病 / 子宫 / 平滑肌 / 瘤 / 子宫 / 平滑肌 / 瘤 / 子宫 / 术后
食 / 鳞癌 / 维持性 / 化学治疗,食 / 恶性肿瘤 / 鳞状 / 细胞 / 癌 / 恶性肿瘤 / 维持性 / 化学治疗
急性 / 支气炎 / 骨关节 / 病 / 睡眠 / 障碍,急性 / 支气炎 / 骨关节 / 病 / 睡眠 / 障碍
肥胖症,肥胖
直肠 / 溃疡 / 型 / 中 / 分化 / 乳头状 / 状 / 腺癌,直肠 / 恶性肿瘤 / 乳头状 / 状 / 腺癌
陈旧性 / 虹膜炎,虹膜炎
男性 / 功 / 减退,未 / 特指 / 性功 / 障碍 / 非 / 器质性 / 障碍 / 疾病 / 引
颈部 / 劳损,颈部 / 未 / 特指 / 部位 / 关节 / 韧 / 扭伤 / 劳损
左足 / 皮肤 / 肿瘤,足部 / 肿瘤
右 / 肘关节 / 肱骨 / 滑车 / 撕脱 / 性骨折,肱骨 / 滑车 / 骨折
急性 / 广泛 / 前壁 / ST / 段 / 抬高 / 型 / 心肌 / 梗,急性 / 广泛 / 前壁 / 心肌梗死 / 急性 / ST / 段 / 抬高 / 型 / 心肌梗死
口腔溃疡 / 感染,口腔粘膜 / 溃疡 / 口腔 / 感染
右腕 / 背 / 玻璃 / 割伤,腕部 / 开放性 / 损伤 / 玻璃 / 割伤
左膝侧 / 滑膜 / 皱裂 / 嵌顿,膝关节 / 滑膜 / 皱襞 / 综合征
胃窦 / 中 / 低 / 分化腺癌 / IV / 期,胃窦 / 恶性肿瘤 / 腺癌
颈外 / 静脉 / 局限性 / 曲张 / 性病变 / 右,静脉曲张
高血压病 / 药物 / 控制 / 后 / 血压 / 正中 / 危,高血压
肝癌 / 晚期,肝 / 恶性肿瘤 / 癌
左眼 / 急性 / 视网膜 / 坏死 / 综合症,急性 / 视网膜 / 坏死 / 综合征
左 / 拇 / 外伤 / 术后,手部 / 损伤
腰椎 / 压缩性 / 骨折 / 骨 / 水泥 / 术后,腰椎 / 压缩性 / 骨折 / 腰椎 / 术后
妊产 / 妊周 / LS / 剖宫产 / 臀,无 / 指征 / 剖宫产 / 胎 / 分娩
双侧 / 颊 / 部 / 下颌 / 牙龈 / 扁平苔藓 / 免疫 / 异,口腔 / 扁平 / 苔癣 / 扁平 / 苔癣
颧部 / 褐 / 青色 / 斑,真皮 / 痣
鼻窦 / 乳头状 / 瘤 / 术后 / 复发,鼻窦 / 良性肿瘤 / 乳头状 / 瘤
双侧 / 侧脑室 / 旁 / 点状 / 脱髓鞘 / 改变,脱髓鞘 / 性 / 脑病
左手 / 处 / 皮肤 / 划伤,处 / 皮肤 / 浅表 / 损伤 / 手部 / 损伤
胃体 / 低 / 分化腺癌 / 伴印戒 / 细胞 / 癌 / IV / 期,胃体 / 恶性肿瘤 / 腺癌 / 印戒 / 细胞 / 癌
胸 / 水原 / 胸 / 腹腔 / 膈 / 肌 / 瘘,胸腔 / 积液
中枢 / 脱髓鞘 / 疾病 / 播脑 / 后遗症,未 / 特指 / 中枢 / 神 / 系统 / 脱髓鞘 / 病
甲状腺 / 乳头状 / 微癌,甲状腺 / 恶性肿瘤 / 乳头状 / 微小 / 癌
腹 / 子宫 / 下 / 段 / 剖宫产 / 术 / 签名,未 / 特指 / 剖宫产 / 术 / 分娩
