Text,Normalized Result
右肾 / 造瘘 / 后,肾造口 / 状态
右 / 跟 / 腓 / 韧带 / 止点 / 撕脱 / 性骨折,跟 / 骨 / 骨折
右 / 足底 / 皮肤 / 挫裂 / 伴 / 肌肉 / 坏死,足部 / 挫伤 / ## / 足 / 坏死
结肠癌 / 淋巴结 / 转移,淋巴结 / 继发 / 恶性肿瘤 / ## / 结肠 / 恶性肿瘤 / ## / 癌
右 / 膝部 / 软组织 / 损伤,下肢 / 未 / 特指 / 的 / 损伤 / 水平 / 未 / 特指
肺 / 组织 / 内见 / 多个 / 纤维化 / 病灶 / Masson / 小体,肺 / 诊断 / 性 / 影像 / 异常
胎儿 / 死亡,胎死 / 宫内
外阴 / 病毒感染,病毒感染 / ## / 会阴部 / 软组织 / 感染
右 / 肩部 / 软组织 / 损伤,肩部 / 损伤
左侧 / 跟 / 骨 / 外侧 / 及 / 内踝 / 下方 / 撕脱 / 性骨折,内踝 / 骨折 / ## / 跟 / 骨 / 骨折
颌下腺 / 结石 / 术后,涎石病
髂 / 腰 / 韧带 / 劳损,腰椎 / 和 / 骨盆 / 其他 / 和 / 未 / 特指 / 部位 / 的 / 扭伤 / 和 / 劳损
右 / 乳腺癌 / 术后 / 伴右 / 颈部 / 多发 / 淋巴结,乳腺 / 术后 / ## / 乳腺 / 恶性肿瘤 / ## / 颈部 / 淋巴结 / 继发 / 恶性肿瘤
病头 / 窦 / 综合征,病态 / 窦房结 / 综合征
子宫颈 / 上皮 / 内瘤 / 变 / III / 级,子宫颈 / 上皮 / 瘤样 / 病变 / CINI / 级 / ## / 宫颈 / 上皮 / 瘤样 / 病变 / CINII / 级
急性 / 脑梗死 / 右侧 / 额叶 / 皮层 / 下 / 小 / 梗死,脑梗死
头 / 面部 / 清创 / 缝合 / 术后,清创术 / 后
右手 / 示指 / 末节 / 部分 / 坏死 / 伴骨 / 外露,手 / 坏死
扁平苔藓 / 硬化性 / 萎缩性 / 苔藓,扁平 / 苔癣
左 / 大腿 / 肉芽肿 / 性炎,肉芽肿
右肘 / 部皮 / 擦伤,上肢 / 浅表 / 擦伤
脑膜 / 脑 / 膨出,脑膜 / 脑 / 膨出
十二指肠 / 降段 / 胃体 / 胃窦 / 贲门 / 增生 / 性 / 息肉,胃 / 和 / 十二指肠 / 息肉
B / 族 / 链球菌 / 感染 / 直肠,链球菌 / 感染 / ## / 未 / 特指 / 的 / 细菌性 / 肠道 / 感染
上腔 / 静脉 / 阻塞 / 综合症,上腔 / 静脉 / 阻塞 / 综合征
右上 / 睑 / 部分 / 缺损 / 伴 / 闭合 / 不全,眼睑 / 闭合 / 不全 / 兔眼
消化道 / 癌,消化道 / 恶性肿瘤 / ## / 癌
右 / 腹膜 / 后 / 神经 / 母细胞 / 瘤 / Ⅳ / 期 / 术后 / 化疗 / 高 / 危组,腹膜 / 后 / 恶性肿瘤 / ## / 神经 / 母细胞 / 瘤 / ## / 恶性肿瘤 / 术后 / 化疗
后 / 循环 / 缺血 / 可能性 / 大 / 神经 / 肌肉 / 病变 / 待 / 排除,后 / 循环 / 缺血
右肩 / 背部 / 咬伤,肩部 / 开放性 / 损伤 / ## / 背部 / 开放性 / 损伤
局限性 / 皮肤 / 萎缩,皮肤 / 未 / 特指 / 的 / 萎缩性 / 疾患
海洛因 / 海绵状 / 白质 / 脑病,海洛因 / 中毒 / ## / 脑 / 白质 / 病
右侧 / 髋臼 / 炎症,髋关节炎
右侧 / 甲状腺 / 结节性 / 甲肿 / 伴囊 / 性变,结节性 / 甲状腺肿 / ## / 甲状腺 / 囊肿
腰 / 骶 / 外伤 / 骶 / 4 / 椎体 / 骨折,骶骨 / 骨折 / ## / 骨盆 / 部 / 损伤
陈旧性 / 右室 / 前壁 / 心肌 / 梗 / 梗塞,陈旧性 / 右心室 / 心肌梗死 / ## / 陈旧性 / 前壁 / 心肌梗死
呼吸道 / 感染 / 咳嗽,呼吸道 / 感染 / ## / 咳嗽
肿瘤 / 标志物 / 升高 / CEA,CEA / 升高 / ## / 肿瘤 / 标记 / 物 / 升高
右 / 肾盂 / 输尿管 / 扩张 / 积水,肾盂 / 扩张 / ## / 输尿管 / 扩张 / ## / 肾积水 / ## / 输尿管 / 积水
右 / 卵巢 / 未成熟 / 畸胎瘤 / III / 期,未成熟 / 型 / 畸胎瘤 / ## / 卵巢 / 恶性肿瘤
慢性 / 萎缩性 / 胃 / 大便 / 干燥,慢性 / 萎缩性 / 胃炎 / ## / 便秘
双乳 / 良性 / 囊肿 / 个别 / 导管 / 扩张,乳腺 / 导管 / 扩张 / 症 / ## / 乳腺 / 囊肿
腕 / 和 / 手 / 多处 / 损伤 / 分类 / S60S68 / 的 / 损伤,腕部 / 损伤 / ## / 手部 / 损伤
左足 / 跟 / 骨 / 距骨 / 舟骨 / 撕脱 / 性骨折,足 / 舟骨 / 脱位 / ## / 跟 / 骨 / 骨折 / ## / 距骨 / 骨折
左食 / 中环 / 小指 / 坏死 / 缺失,后天性 / 单侧 / 手指 / 缺失 / ## / 手 / 坏死
左 / 拇指 / 皮肤 / 软组织 / 缺血 / 坏死,手 / 坏死
内分泌 / 性 / 突眼 / 良性 / 突眼 / 可能性 / 大,眼球 / 突出
骨髓 / 增殖性 / 疾病 / 原发性 / 血小板 / 增生 / 性 / 可能性 / 大,骨髓 / 增生 / 性疾病 / ## / 血小板 / 增多
结缔组织 / 疾病 / 相关性 / 间质性 / 肺 / 疾病 / 急性 / 加重,结缔组织 / 病 / ## / 间质性 / 肺病
右耳 / 轻度 / 混合型 / 聋 / 左侧 / 中度 / 传导性 / 聋,单侧 / 混合性 / 聋 / ## / 单侧 / 传导性 / 聋
右 / 膝关节 / 外翻 / 畸形,膝 / 外翻
左肺 / 斑片影 / 右肺 / 磨 / 玻璃 / 影 / 性质 / 待定,肺部 / 阴影
骨关节 / 病 / 右手 / 重度 / 骨关节炎,重度 / 骨关节 / 病
甲状腺 / 乳头状 / 腺癌,甲状腺 / 恶性肿瘤 / ## / 乳头状 / 腺癌
泌尿系统 / 疾病 / 高 / PSA / 血症,PSA / 升高 / ## / 泌尿系统 / 未 / 特指 / 的 / 疾患
肉芽肿 / 性 / 小叶 / 炎,乳腺炎 / 性 / 肉芽肿
急性 / 坏疽 / 性 / 阑尾炎 / 并 / 周围 / 脓肿,急性 / 坏疽 / 性 / 阑尾炎 / ## / 阑尾 / 周围 / 脓肿
双眼 / 倒睫 / 术后,倒睫 / ## / 眼 / 术后
脑 / 器质性 / 疾病 / 所致 / 情绪 / 障碍,器质性 / 心境 / 情感 / 障碍
肝内 / 胆汁 / 淤积 / 性 / 黄疸,黄疸
非 / 霍奇金 / 弥漫 / 大 / B / 细胞 / 淋巴瘤 / Ⅱ / E / 期 / A / 组,非 / 霍奇金 / 淋巴瘤 / ## / 弥漫 / 大 / B / 细胞 / 淋巴瘤
原发性 / 右 / 肝癌,肝 / 恶性肿瘤 / ## / 癌
颈髓 / 髓内 / 病变 / 伴 / 空洞 / 形成,脊髓 / 空洞 / 症 / ## / 脊髓 / 病
胸水查 / 见 / 腺癌 / 细胞,恶性 / 胸腔 / 积液 / ## / 腺癌
多发 / 颅 / 颈椎 / 动脉 / 狭窄 / 伴 / 斑块 / 狭窄,椎动脉 / 狭窄 / ## / 椎动脉 / 斑块
肩 / 背部 / 劳损,肩 / 颈部 / 劳损 / ## / 背部 / 劳损
急性 / 中耳炎 / ## / 鼻中隔 / 偏曲 / ## / 慢性 / 鼻 / 咽炎 / ## / 鼻炎 / ## / 外耳道 / 疖 / ## / 变应性 / 支气管炎,急性 / 中耳炎 / ## / 鼻中隔 / 偏曲 / ## / 慢性 / 鼻 / 咽炎 / ## / 鼻炎 / ## / 外耳道 / 疖 / ## / 支气管炎
双 / 卵巢 / 中 / 分化 / 浆液 / 性 / 乳头状 / 囊 / 腺癌,卵巢 / 交界 / 性 / 肿瘤 / ## / 乳头状 / 浆液 / 性囊 / 腺瘤
精神 / 发育不良,精神 / 发育 / 迟滞
左腕 / 猫 / 抓伤,被 / 其他 / 哺乳动物 / 咬伤 / 或 / 抓伤 / 在 / 未 / 特指 / 场所 / ## / 腕部 / 开放性 / 损伤
胎儿 / 异常 / 胎儿 / 双肾 / 体积 / 增大 / 积水 / 可能,先天性 / 肾积水
骨盆 / 多发性 / 骨质 / 破坏 / 待查 / 甲旁亢 / 骨病,骨质 / 破坏 / ## / 甲状旁腺 / 功能 / 亢进
1 / 胸水 / 原因 / 待查 / 2 / 下肢 / 浮肿 / 原因 / 待查,胸腔 / 积液 / ## / 下肢 / 水肿
股 / 二头肌 / 半膜 / 肌半腱 / 肌 / 腓肠肌 / 比目鱼 / 肌 / 断裂,腓肠肌 / 断裂 / ## / 下肢 / 肌肉 / 肌腱 / 断裂
横结肠 / 乙状结肠 / 管状腺瘤 / 建议 / 定期 / 复查,乙状结肠 / 良性肿瘤 / ## / 横结肠 / 良性肿瘤 / ## / 管状腺瘤
颈 / 背部 / 肌纤维 / 组织 / 炎,肌纤维 / 炎
额叶 / 多发 / 脑腔隙 / 灶伴 / 缺血,脑血管 / 供血 / 不足 / ## / 腔隙性 / 脑梗死
口底 / 鳞癌 / 放化疗 / 后,口底 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌 / ## / 恶性肿瘤 / 放疗 / ## / 化学治疗
口唇 / 干燥,口 / 干
盆腔 / 粘液性 / 肿瘤,盆腔 / 良性肿瘤 / ## / 粘液 / 瘤
口周 / 麻木,口周 / 皮肤 / 麻木
肾移植 / 后 / 排异 / 反应,肾移植 / 排斥
停经 / 待查 / 早孕 / 宫外孕 / 右侧 / 卵巢 / 旁囊性 / 回声,妊娠 / 状态 / ## / 异位 / 妊娠 / ## / 停经
骨 / 纤维 / 性 / 结构 / 不良 / 单骨性 / 右侧 / 腓骨,腓骨 / 纤维结构 / 不良
自发性 / 脑室 / 出血,脑室 / 出血
双侧 / 乳腺 / 纤维 / 腺瘤,乳腺 / 良性肿瘤 / ## / 纤维 / 腺瘤
右肾 / 输尿管 / 膀胱 / 部分 / 切除,肾 / 术后 / ## / 输尿管 / 术后 / ## / 膀胱 / 术后
膝关节 / 腘 / 窝 / 囊肿,膝关节 / 囊肿 / ## / 腘 / 窝 / 囊肿
双 / 卵巢 / 低 / 分化 / 浆液 / 性 / 腺癌,卵巢 / 恶性肿瘤 / ## / 浆液 / 性 / 腺癌
直肠 / 肛门口 / 绒毛 / 管状腺瘤,直肠 / 良性肿瘤 / ## / 肛门 / 良性肿瘤 / ## / 管状 / 绒毛状 / 腺瘤
左侧 / 月 / 骨 / 三角 / 骨 / 缺血 / 坏死,月 / 骨 / 缺血性 / 坏死 / ## / 骨 / 缺血性 / 坏死
右肾 / 透明 / 细胞 / 癌 / 术后 / 腹腔 / 及 / 腹壁 / 转移,肾 / 术后 / ## / 肾 / 恶性肿瘤 / ## / 透明 / 细胞 / 癌 / ## / 腹腔 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌
纵膈 / 淋巴结 / 慢性 / 炎症,慢性 / 淋巴结炎
外耳道 / 腺样 / 囊性 / Ca,腺样 / 囊 / 性癌 / ## / 外耳道 / 皮肤 / 恶性肿瘤
乳腺癌 / 综合 / 治疗 / 后 / III / 度 / 骨髓 / 抑制,乳腺 / 术后 / ## / 乳腺 / 恶性肿瘤 / ## / 癌 / ## / 骨髓 / 抑制
左 / 舌叶 / 病灶 / 性质 / 待查 / 肺炎 / 可能 / 肺癌 / 待排,肺炎 / ## / 肺 / 恶性肿瘤 / ## / 癌
绝经 / 后 / 双乳 / 增生,绝经期 / ## / 乳腺 / 增生
子宫颈 / 上皮 / 内 / 病变 / III / 级,子宫颈 / 上皮 / 内瘤 / 变 / III / 级 / CINIII / 级
蹼 / 状 / 阴茎,蹼 / 状 / 阴茎 / 阴茎 / 阴囊 / 融合
3 / 右眼 / 网膜 / 脉络膜 / 病变,脉络膜 / 未 / 特指 / 的 / 疾患 / ## / 视网膜 / 未 / 特指 / 的 / 疾患
重度 / 颅脑 / 外伤性,头部 / 损伤
小 / 细胞 / 肺癌 / 化疗,肺 / 恶性肿瘤 / ## / 小 / 细胞 / 癌 / ## / 化学治疗
急性 / 发热 / 性 / 中性 / 白细胞 / 增多 / 性 / 皮肤病,急性 / 发热 / 性 / 嗜 / 中性 / 皮病
食欲 / 缺乏 / 心衰 / 胃肠道 / 淤血 / 引起 / 可能,食欲 / 缺乏 / ## / 心力衰竭
低 / 色素 / 小 / 细胞 / 性贫血 / 重度,低 / 色素性 / 小 / 细胞 / 性贫血 / ## / 重度 / 贫血
腹腔 / 动脉 / 多发 / 斑块 / 伴管腔 / 狭窄,动脉 / 狭窄
胃溃疡 / 反酸 / 甲状腺癌 / 术后,胃溃疡 / ## / 反酸 / ## / 甲状腺 / 术后 / ## / 甲状腺 / 恶性肿瘤 / ## / 癌
活体 / 肝移植 / 供体 / 轻度 / 脂肪肝,供 / 肝脏 / 者 / ## / 脂肪肝
多发 / 神经纤维 / 瘤 / 病,神经纤维 / 瘤 / 病 / VonRecklinghausen / 病
斜方 / 肌筋 / 膜炎,筋 / 膜炎
左小腿 / 筋膜 / 间室 / 综合症,下肢骨 / 筋膜 / 室 / 综合征
中段 / 食管癌,食管 / 中 / 三分之一 / 的 / 恶性肿瘤 / ## / 癌
急性 / 迟缓 / 性 / 麻痹,弛缓 / 性 / 瘫痪 / 周围 / 性 / 瘫痪
双眼 / 角 / 结膜炎,结膜炎
鼻咽 / 非 / 角化 / 癌,鼻咽 / 恶性肿瘤 / ## / 癌
右侧 / 髌骨 / 骨折 / 术后,髌骨 / 骨折 / ## / 骨折 / 术后
多指 / 趾 / 和 / 并 / 指趾 / 畸形,多指 / 趾 / 和 / 并 / 指趾 / 畸形
四肢 / 抖动 / 待查 / 低 / 钙 / 脑损伤 / 新生儿 / 良性 / 惊,不 / 自主运动 / ## / 低 / 钙 / 血症 / ## / 良性 / 新生儿 / 惊厥 / ## / 新生儿 / 脑损伤
左 / 拇指 / 掌 / 指关节 / 半 / 脱位 / 虎口 / 挛缩,掌 / 指关节 / 脱位 / ## / 拇指 / 关节 / 脱位
慢性 / 乙肝病毒 / 性肝炎 / 活动期,慢性 / 乙型 / 病毒性 / 肝炎
左 / 股骨 / 髁 / 骨质 / 改变 / 左膝 / 退变,单侧 / 膝关节 / 骨性 / 关节病
双 / 肾动脉 / 狭窄 / 支架 / 置入 / 术后,肾动脉 / 狭窄 / ## / 血管 / 支架 / 植入术 / 后 / 状态
右眼 / 裂外 / 眦 / 外伤 / 后 / 疤痕 / 粘连,外 / 眦 / 瘢痕
胃窦 / 部 / 异位 / 胰腺 / 伴 / 部分 / 导管 / 囊状 / 扩张,胃内 / 异位 / 胰腺
复发性 / 弥漫 / 大 / B / 细胞 / 淋巴瘤,弥漫 / 大 / B / 细胞 / 淋巴瘤 / ## / 恶性肿瘤 / 复发
轻度 / 系膜 / 增生 / 样 / 肾小球 / 病变,系膜 / 增殖性 / 肾小球 / 肾炎
纵膈 / 子宫 / 宫腔镜 / 检查,子宫 / 纵隔 / ## / 宫腔镜 / 检查
直肠癌 / 术后 / Kras / 野生型 / 肝 / 转移 / 瘤 / 术后 / 复,直肠 / 术后 / ## / 直肠 / 恶性肿瘤 / ## / 肝 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌 / ## / 肝 / 术后
双侧 / 甲状腺 / 乳头状 / 微小 / 癌,甲状腺 / 恶性肿瘤 / ## / 乳头状 / 微小 / 癌
右环指 / 软组织 / 坏死 / 缺损 / 骨 / 外露,手 / 坏死
肺癌 / 复发,肺 / 恶性肿瘤 / ## / 癌 / ## / 恶性肿瘤 / 复发
口腔 / 鳞癌,口腔 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
右 / 腓 / 总 / 神经 / 鞘瘤,下肢 / 周围神经 / 和 / 自主神经 / 良性肿瘤 / ## / 神经 / 鞘瘤
胰腺 / 中 / 分化腺癌 / IV / 期,胰腺 / 恶性肿瘤 / ## / 腺癌
腹痛 / 待查 / 左 / 下,下 / 腹痛
中指 / 掌 / 指关节 / 部分 / 脱位,掌 / 指关节 / 脱位
T / 椎体 / 陈旧性 / 压缩性 / 骨折,陈旧性 / 胸椎 / 骨折 / ## / 胸椎 / 压缩性 / 骨折
双侧 / 眉弓 / 软组织 / 挫裂伤,眉弓 / 挫伤 / ## / 眉弓裂 / 伤
霉菌性 / 足 / 分支 / 菌病,真菌性 / 足菌肿
右肺 / 中叶 / 结核性 / 肉芽肿 / 性 / 改变,肺 / 肉芽肿 / ## / 肺结核
中枢性 / 睡眠 / 增多,嗜睡
腰 / 45 / 椎间盘 / 膨出 / 骶 / 管小 / 囊肿,腰椎间盘 / 移位 / ## / 椎管 / 囊肿
右 / 大腿 / 内侧 / 根部 / 血管瘤,血管瘤 / ## / 血管瘤
肝 / 挫裂伤,肝 / 挫伤 / ## / 肝 / 破裂
颈 / 腰椎病,颈椎病 / ## / 腰椎病
右 / 踝关节 / 骨裂,踝关节 / 骨折
慢性 / 弥漫性 / 肝 / 疾患,未 / 特指 / 的 / 肝病
直肠癌 / 术后 / 骨髓 / 转移,直肠 / 术后 / ## / 直肠 / 恶性肿瘤 / ## / 癌 / ## / 骨髓 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌
S2T8 / 及 / 左 / 第 / 8 / 后 / 肋骨 / 转移 / 瘤,脊柱 / 继发 / 恶性肿瘤 / ## / O / ## / 肋骨 / 继发 / 恶性肿瘤 / ## / 转移性 / 肿瘤
停经 / 303 / 周 / MR / 提示 / 胎儿 / 颈椎 / 改变 / 轮状 / 胎盘,妊娠 / 合并 / 轮状 / 胎盘
胃 / 贲门 / 溃疡 / 型 / 中 / 分化腺癌,贲门 / 恶性肿瘤 / ## / 腺癌
手术 / 个人 / 史 / 左 / 髂 / 动脉 / 支架 / 成形术,周围 / 血管 / 支架 / 植入术 / 后 / 状态
右侧 / 颞 / 枕部 / 急性 / 硬膜 / 下 / 血肿,急性 / 非 / 创伤性 / 硬 / 脑膜 / 下 / 血肿
从 / 4 / 米 / 高 / 摔 / 下 / 致伤 / 头部,自 / 高处 / 坠落 / ## / 头部 / 损伤
右 / 大鱼际 / 皮肤 / 软组织 / 裂伤 / 伴 / 动脉 / 损伤,手部 / 开放性 / 损伤 / ## / 腕 / 和 / 手 / 血管 / 损伤
右乳 / 乳腺 / 浸润性 / 导管 / 癌,乳腺 / 恶性肿瘤 / ## / 浸润性 / 导管 / 癌
左侧 / 颈部 / 淋巴 / 组织 / 增生 / 性病,淋巴 / 组织 / 增生 / 病
肺 / 肿瘤 / 恶性 / 术后,肺 / 恶性肿瘤 / ## / 肺 / 术后
膀胱 / 粘膜 / 上皮 / 鳞状 / 化生 / 白斑,膀胱 / 白斑 / ## / 膀胱 / 鳞状 / 上 / 皮化生
骨髓 / 穿刺 / 组织 / 示 / 嗜 / 酸性 / 造血 / 细胞 / 轻度 / 增生,嗜酸 / 粒细胞 / 增多
原发性 / 皮质 / 增多 / 症 / Cushing / 病 / 可能性 / 大,皮质醇 / 增多 / 症库欣 / 综合征
胶质 / 细胞 / 瘤,神经 / 胶质瘤 / 除外 / 鼻部 / 神经 / 胶质瘤 / 非 / 肿瘤性
退变 / 的 / 骨组织 / 伴灶性 / 坏死 / 及 / 纤维化,骨坏死
冠状动脉 / 粥样 / 硬化 / 型 / 心脏病 / 心绞痛,冠状动脉 / 粥样 / 硬化性 / 心脏病 / ## / 心绞痛
周围神经 / 病变 / 酒精性 / 周围神经 / 病变 / 可能,多发性 / 神经病 / 多发性 / 神经炎 / 周围 / 神经炎 / ## / 酒精中毒 / 性 / 周围 / 神经病
发热 / 肺部 / 感染,肺部 / 感染 / ## / 感染性 / 发热
食管 / 胃 / 交界 / 癌 / 术后 / 纳差,食管 / 胃 / 连接 / 部 / 恶性肿瘤 / ## / 癌 / ## / 食欲不振
右侧 / 胫骨 / 骨 / 缺损 / 及骨 / 不 / 连,胫骨 / 骨折 / 不 / 连接
鼻咽 / 顶后 / 壁 / 顶壁 / 右侧 / 壁未 / 分化 / 型 / 非 / 角化 / 性癌 / T1N0M0I / 期,鼻咽 / 顶 / 恶性肿瘤 / ## / 鼻咽 / 侧壁 / 恶性肿瘤 / ## / 未 / 分化 / 的 / 癌
急性 / 无 / 黄疸型 / 戊肝,病毒性 / 肝炎 / 戊型 / 急性 / 无 / 黄疸型
左足舟 / 状骨 / 跟 / 骨 / 骰骨 / 背侧 / 撕脱 / 性骨折,足 / 舟骨 / 骨折 / ## / 骰骨 / 骨折 / ## / 跟 / 骨 / 骨折
病毒性 / 脑膜 / 脑炎 / 后遗症 / 期,病毒性 / 脑膜 / 脑炎
右足 / 拇趾 / 皮脂腺 / 囊肿,皮脂腺 / 囊肿
继发性 / 抗磷酯 / 综合征,抗 / 磷脂 / 综合征
盆腔 / 多发 / 转移,盆腔 / 继发 / 恶性肿瘤 / ## / 转移性 / 肿瘤
肝硬化 / 酒精 / 性肝炎 / 后,酒精性 / 肝硬化 / ## / 肝炎 / 肝硬化
双乳 / 纤维 / 囊性 / 乳腺病 / 合并 / 导管 / 内 / 乳头状 / 瘤,乳腺 / 良性肿瘤 / ## / 乳房 / 纤维 / 囊性 / 乳腺病 / ## / 导管 / 内 / 乳头状 / 瘤
肩痹 / ## / 咳嗽,咳嗽
右肺 / 下叶 / 小 / 细胞 / 癌 / 广泛 / 期,右肺 / 下叶 / 恶性肿瘤 / ## / 小 / 细胞 / 癌
原发性 / 肝癌 / ## / 慢性 / 乙型 / 病毒性 / 肝炎 / 肝硬化 / ##,肝 / 恶性肿瘤 / ## / 慢性 / 乙型 / 病毒性 / 肝炎 / ## / 肝硬化 / ## / 癌
回盲部 / 黄色 / 肉芽肿 / 性炎,黄 / 肉芽肿
牙 / 挫伤,牙及 / 相关 / 组织 / 损伤
复发性 / 右侧 / 硬膜 / 下 / 积血 / 及 / 大脑 / 镰旁 / 右侧 / 积血,硬膜 / 下 / 血肿
PTCA / 冠状动脉 / 内 / 支架 / 植入术,冠状动脉 / 支架 / 植入术 / 后 / 状态
乙状结肠 / 中 / 分化腺癌,乙状结肠 / 恶性肿瘤 / ## / 腺癌
结肠 / 憩室 / 穿孔,结肠 / 憩室 / ## / 结 / 肠穿孔
双 / 卵巢 / 低中 / 分化腺癌,卵巢 / 恶性肿瘤 / ## / 腺癌
左 / 眼睑 / 结膜 / 恶性 / 黑色素瘤 / 术后 / 反复 / 复发 / 术后,结膜 / 恶性肿瘤 / ## / 眼睑 / 恶性 / 黑色素瘤 / ## / 恶性 / 黑色素瘤 / ## / 眼 / 术后 / ## / 恶性肿瘤 / 复发
妊娠 / 瘙痒 / 闰 / 妊娠 / 合并 / 肝内 / 胆汁 / 淤积 / 症,妊娠期 / 肝内 / 胆汁 / 淤积 / 症 / ## / 瘙痒症
白细胞 / 粒细胞 / 减少 / 症,白细胞 / 减少 / ## / 中性 / 粒细胞 / 减少 / 症
妊娠 / 出血,妊娠 / 状态 / ## / 出血
脾 / 血管 / 扩张 / 充血 / 符合 / 淤血 / 性 / 脾肿大,脾大
食管 / 溃疡 / 型 / 鳞形 / 细胞 / 癌,食管 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
右足 / 肿物,足 / 肿物
睑缘炎,睑缘炎
左乳 / 导管 / 上皮 / 乳头状 / 增生 / 伴 / 导管 / 扩张,乳腺 / 导管 / 扩张 / 症 / ## / 乳腺 / 增生
食管 / 溃疡 / 型 / 中 / 分化 / 鳞形 / 细胞 / 癌,食管 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
肛管 / 癌,肛管 / 恶性肿瘤 / ## / 癌
皮肤 / 鳞状 / 细胞 / 癌 / 术后,皮肤 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
急性 / 脑血管病 / 脑梗死,脑梗死 / ## / 脑血管病
乙状结肠 / 单腔造 / 瘘 / 术后,结肠 / 造口 / 状态
右脚 / 肿块,足 / 肿物
癫痫 / 灶 / 切除术 / 后,癫痫 / ## / 脑 / 术后
第 / 3 / 腰椎 / 横突 / 骨折,腰椎 / 压缩性 / 骨折 / ## / 腰椎 / 骨折 / L3
右 / 颈内 / 静脉 / 长期 / 血透 / 导管 / 半 / 脱出,透析 / 导管 / 引起 / 的 / 机械性 / 并发症
局灶 / 继发 / 全身 / 发作 / 枕叶 / 发作,枕叶 / 性 / 癫痫 / ## / 癫痫 / 部分 / 性 / 发作 / ## / 癫痫 / 大 / 发作 / 全身 / 强直 / 阵挛性 / 发作
颅内 / 多发 / 缺血性 / 脱髓鞘 / 病变,脱髓鞘 / 病
停经 / 312 / 周 / 10 / 单活 / 胎 / 胎儿 / 脊髓 / 低位,妊娠 / 状态 / ## / 先天性 / 脊髓 / 低位
感音 / 神经性 / 听觉 / 减退 / 老年性 / 听损,老年性 / 聋 / ## / 感音 / 神经性 / 聋
小脑 / 胶质瘤 / 术后 / ## / 术后 / 反应 / 性 / 精神障碍,脑 / 术后 / ## / 胶质 / 神经 / 瘤 / ## / 精神障碍
面部 / 包块 / 皮炎,面部 / 肿物 / ## / 皮炎
右肺 / 下叶 / 低 / 分化 / 癌 / 骨转移 / 淋巴结 / 转移 / IV / 期双 / 肺 / 多发 / 小 / 结节 / 性质 / 待查,右肺 / 下叶 / 恶性肿瘤 / ## / 骨 / 继发 / 恶性肿瘤 / ## / 淋巴结 / 继发 / 恶性肿瘤 / ## / 肺 / 占位性 / 病变 / ## / 癌 / ## / 转移性 / 癌
无 / 月经 / 待 / 诊多囊 / 卵巢 / 综合症,闭经 / ## / 多囊 / 卵巢 / 综合征 / SteinLeventhal / 综合征
A2 / 完全 / 脱落 / B1 / 牙冠 / 部分 / 缺损,牙体 / 缺损 / ## / 牙 / 脱位
右手掌 / 切割 / 伤,手部 / 开放性 / 损伤
阵发性 / 房颤 / 伴 / 终止 / 后长 / RR / 间歇,阵发性 / 心房颤动 / ## / RR / 长 / 间歇
1 / 冠心病 / 陈旧 / 前壁 / 心梗 / PTCA / 支架 / 术后 / ## / 2 / 高血压病 / 2 / 级 / 极 / 高危 / ## / 3 / 高脂血症,冠状动脉 / 粥样 / 硬化性 / 心脏病 / ## / 陈旧性 / 前壁 / 心肌梗死 / ## / 冠状 / 血管 / 成形术 / 后 / 状态 / ## / 血管 / 支架 / 植入术 / 后 / 状态 / ## / O / ## / 高脂血症
坐骨神经 / 麻痹,坐骨神经 / 损害
耳后 / 腮裂 / 漏管,鳃裂 / 瘘
脑 / 静脉 / 畸形,脑 / 静脉 / 畸形
早孕 / 阴道 / 真菌,妊娠 / 状态 / ## / 真菌性 / 阴道炎
宫颈 / 腺癌 / 放化疗 / 后,子宫颈 / 恶性肿瘤 / ## / 腺癌 / ## / 恶性肿瘤 / 放疗 / ## / 化学治疗
MODS / 心脑 / 凝血 / 功能 / 肝肾 / 功能障碍,多 / 脏器 / 功能障碍 / 综合征 / MODS
左 / 乳腺癌 / 术后 / 骨转移 / 肺 / 转移 / 严重 / 骨质 / 疏松,乳腺 / 术后 / ## / 乳腺 / 恶性肿瘤 / ## / 癌 / ## / 骨 / 继发 / 恶性肿瘤 / ## / 肺 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌 / ## / 重度 / 骨质 / 疏松
免疫 / 风湿性 / 疾病 / 伴 / 肺部 / 侵润,风湿病
乙状结肠 / 中 / 分化腺癌 / 术后 / 中医 / 治疗,结肠 / 术后 / ## / 乙状结肠 / 恶性肿瘤 / ## / 腺癌 / ## / 恶性肿瘤 / 中医 / 治疗
月经 / 增多 / 原因 / 待查 / 宫内 / 节育环 / 嵌顿,避孕环 / 嵌顿 / ## / 月经过多
